Date,Open,High,Low,Close,Adj Close,Volume,dividend_amount,split_coefficient
2011-06-10,128.85,128.93,127.26,127.6,104.622369379,238411677,0.0,1.0
2011-06-13,127.89,128.24,127.05,127.7,104.704361832,184488103,0.0,1.0
2011-06-14,128.87,129.77,128.82,129.32,106.032639562,160125927,0.0,1.0
2011-06-15,128.24,129.3,126.68,127.02,104.146813155,300377189,0.0,1.0
2011-06-16,127.06,127.97,126.32,127.3,104.376392022,307721462,0.0,1.0
2011-06-17,127.93,127.94,126.62,127.05,104.686011921,233230974,0.6276,1.0
2011-06-20,126.62,127.97,126.58,127.7,105.22159561,159305551,0.0,1.0
2011-06-21,128.36,129.7,127.75,129.45,106.663551697,191713605,0.0,1.0
2011-06-22,129.05,129.81,128.59,128.67,106.02085127,176121450,0.0,1.0
2011-06-23,127.16,128.64,126.19,128.3,105.715980555,333657698,0.0,1.0
2011-06-24,128.27,128.37,126.62,126.81,104.488257943,225810845,0.0,1.0
2011-06-27,126.89,128.43,126.64,127.94,105.419349588,166315651,0.0,1.0
2011-06-28,128.45,129.63,128.27,129.61,106.795387683,165190188,0.0,1.0
2011-06-29,130.2,130.93,129.63,130.72,107.709999829,243880784,0.0,1.0
2011-06-30,131.14,132.18,130.71,131.97,108.739968463,222967799,0.0,1.0
2011-07-01,132.09,134.1,131.78,133.92,110.346719531,201950626,0.0,1.0
2011-07-05,133.78,134.08,133.39,133.81,110.256082291,165927160,0.0,1.0
2011-07-06,133.49,134.14,133.11,133.97,110.387918277,143126404,0.0,1.0
2011-07-07,135.16,135.7,134.88,135.36,111.533243397,169953719,0.0,1.0
2011-07-08,133.83,135.36,133.39,134.4,110.742227487,193857426,0.0,1.0
2011-07-11,132.75,133.18,131.66,131.97,108.739968463,195046000,0.0,1.0
2011-07-12,131.69,132.78,131.36,131.4,108.270302766,213911524,0.0,1.0
2011-07-13,132.09,133.22,131.52,131.84,108.632851725,201984740,0.0,1.0
2011-07-14,132.17,132.78,130.68,130.93,107.88303456,225402428,0.0,1.0
2011-07-15,131.66,131.87,130.77,131.69,108.509255489,218322032,0.0,1.0
2011-07-18,131.08,131.28,129.63,130.61,107.619362589,196456431,0.0,1.0
2011-07-19,131.34,132.89,131.31,132.73,109.366189392,165885446,0.0,1.0
2011-07-20,133.07,133.15,132.42,132.65,109.3002714,135775669,0.0,1.0
2011-07-21,133.4,134.82,132.67,134.49,110.816385228,248433811,0.0,1.0
2011-07-22,134.52,134.72,133.76,134.58,110.89054297,125209573,0.0,1.0
2011-07-25,133.3,134.49,133.16,133.83,110.27256179,136138062,0.0,1.0
2011-07-26,133.74,133.96,133.03,133.33,109.860574336,130989724,0.0,1.0
2011-07-27,132.59,132.63,130.43,130.6,107.61112284,247869769,0.0,1.0
2011-07-28,130.6,131.77,130.01,130.22,107.298012376,207393093,0.0,1.0
2011-07-29,128.91,130.55,127.97,129.33,106.564674709,306535688,0.0,1.0
2011-08-01,130.84,130.96,127.53,128.78,106.11148851,324694811,0.0,1.0
2011-08-02,127.81,128.5,125.49,125.49,103.400611066,345325261,0.0,1.0
2011-08-03,125.66,126.31,123.53,126.17,103.960914003,370546778,0.0,1.0
2011-08-04,124.42,124.62,120.06,120.26,99.0912223031,519400868,0.0,1.0
2011-08-05,121.76,122.07,116.86,120.08,98.9429068198,654932879,0.0,1.0
2011-08-08,116.91,120.12,112.02,112.26,92.4994230479,699984484,0.0,1.0
2011-08-09,114.07,117.64,110.27,117.48,96.8005720619,709504454,0.0,1.0
2011-08-10,115.26,116.28,111.95,112.29,92.5241422951,659583629,0.0,1.0
2011-08-11,113.26,118.92,112.32,117.33,96.6769758259,487137245,0.0,1.0
2011-08-12,118.4,119.21,117.28,118.12,97.3279160023,313614670,0.0,1.0
2011-08-15,119.19,120.74,119.0,120.62,99.3878532696,258305402,0.0,1.0
2011-08-16,119.47,120.69,118.31,119.59,98.5391591155,293453756,0.0,1.0
2011-08-17,120.25,121.2,118.72,119.67,98.605077108,237781164,0.0,1.0
2011-08-18,116.5,119.71,113.39,114.51,94.3533665884,512113802,0.0,1.0
2011-08-19,112.96,115.88,112.5,112.64,92.8125335125,430047209,0.0,1.0
2011-08-22,115.17,115.23,112.41,112.73,92.8866912542,274705984,0.0,1.0
2011-08-23,113.15,116.57,112.58,116.44,95.9436381587,328960993,0.0,1.0
2011-08-24,116.19,118.24,115.92,118.08,97.2949570061,244763498,0.0,1.0
2011-08-25,118.73,119.4,115.87,116.28,95.8118021736,311782517,0.0,1.0
2011-08-26,115.69,118.51,113.85,117.97,97.2043197663,314269489,0.0,1.0
2011-08-29,119.56,121.43,118.06,121.36,99.9975947007,190438148,0.0,1.0
2011-08-30,120.83,122.43,119.26,121.68,100.261266671,240892012,0.0,1.0
2011-08-31,122.46,123.51,121.3,122.22,100.706213121,301480767,0.0,1.0
2011-09-01,122.29,123.4,120.78,120.94,99.6515252398,254226774,0.0,1.0
2011-09-02,118.42,120.87,117.43,117.85,97.1054427775,255119283,0.0,1.0
2011-09-06,114.39,117.16,114.38,116.99,96.3968243575,284897438,0.0,1.0
2011-09-07,118.76,120.34,118.36,120.29,99.1159415503,209475736,0.0,1.0
2011-09-08,119.57,120.94,118.77,119.04,98.0859729167,249532924,0.0,1.0
2011-09-09,117.68,119.06,115.28,115.92,95.5151712072,379839727,0.0,1.0
2011-09-12,114.47,116.76,114.05,116.67,96.1331523873,304103460,0.0,1.0
2011-09-13,117.05,118.18,116.22,117.74,97.0148055377,272091085,0.0,1.0
2011-09-14,118.34,120.8,116.72,119.37,98.3578846359,317698271,0.0,1.0
2011-09-15,120.65,121.47,119.4,121.43,100.055272944,326067873,0.0,1.0
2011-09-16,121.29,121.97,120.32,121.52,100.644377479,283874681,0.625,1.0
2011-09-19,119.53,120.93,118.72,120.31,99.6422404087,239823961,0.0,1.0
2011-09-20,120.82,121.99,120.01,120.17,99.5262906651,218316019,0.0,1.0
2011-09-21,120.23,120.6,116.44,116.63,96.5944185759,315614847,0.0,1.0
2011-09-22,113.25,114.21,111.3,112.86,93.4720576222,512946022,0.0,1.0
2011-09-23,112.11,114.16,112.02,113.54,94.0352420913,306183274,0.0,1.0
2011-09-26,114.61,116.4,112.98,116.24,96.2714157187,260314367,0.0,1.0
2011-09-27,118.53,119.56,116.84,117.54,97.3480919096,311231680,0.0,1.0
2011-09-28,117.78,118.49,114.97,115.14,95.3603820186,286147551,0.0,1.0
2011-09-29,117.05,117.63,113.93,116.05,96.1140553523,297687450,0.0,1.0
2011-09-30,114.45,115.45,113.07,113.15,93.712239234,288287488,0.0,1.0
2011-10-03,112.49,113.95,109.81,109.93,91.0453951303,364341597,0.0,1.0
2011-10-04,108.35,112.58,107.43,112.34,93.0413871459,458235197,0.0,1.0
2011-10-05,112.62,114.72,111.58,114.42,94.7640690513,283515241,0.0,1.0
2011-10-06,114.36,116.66,113.51,116.49,96.4784688323,257354587,0.0,1.0
2011-10-07,117.17,117.25,115.06,115.71,95.8324631177,312140434,0.0,1.0
2011-10-10,117.68,119.63,117.67,119.58,99.0376453169,230112993,0.0,1.0
2011-10-11,118.87,120.04,118.75,119.7,99.1370308115,208801747,0.0,1.0
2011-10-12,120.6,122.14,120.33,120.75,100.006653889,281302289,0.0,1.0
2011-10-13,120.04,120.87,119.12,120.51,99.8078828996,211963751,0.0,1.0
2011-10-14,121.91,122.6,121.23,122.57,101.514000556,211138668,0.0,1.0
2011-10-17,121.99,122.55,119.93,120.23,99.5759834124,201641246,0.0,1.0
2011-10-18,120.14,123.5,119.2,122.58,101.522282681,318129364,0.0,1.0
2011-10-19,122.38,123.08,120.71,121.13,100.321374621,226406028,0.0,1.0
2011-10-20,121.43,122.1,119.82,121.66,100.760327222,261835661,0.0,1.0
2011-10-21,123.09,124.12,122.72,123.97,102.673497992,278550463,0.0,1.0
2011-10-24,124.17,125.8,124.06,125.49,103.932380923,202222735,0.0,1.0
2011-10-25,124.89,124.95,122.78,123.05,101.911542534,263858308,0.0,1.0
2011-10-26,124.35,124.77,122.21,124.3,102.946808102,288582522,0.0,1.0
2011-10-27,127.63,129.42,126.61,128.63,106.532968031,393288897,0.0,1.0
2011-10-28,128.0,128.85,127.8,128.6,106.508121657,225439234,0.0,1.0
2011-10-31,127.16,128.62,125.32,125.5,103.940663048,227488415,0.0,1.0
2011-11-01,122.03,123.51,121.52,122.0,101.041919457,414920750,0.0,1.0
2011-11-02,123.83,124.4,122.79,123.99,102.690062242,244533108,0.0,1.0
2011-11-03,125.27,126.5,123.6,126.25,104.561822389,286049726,0.0,1.0
2011-11-04,125.23,125.7,124.01,125.48,103.924098799,248867478,0.0,1.0
2011-11-07,125.39,126.39,124.2,126.26,104.570104513,196176091,0.0,1.0
2011-11-08,126.92,128.02,125.71,127.88,105.91180869,224083163,0.0,1.0
2011-11-09,124.89,125.8,122.86,123.16,102.002645904,336963772,0.0,1.0
2011-11-10,124.79,124.94,123.02,124.32,102.963372352,231317470,0.0,1.0
2011-11-11,125.83,126.99,125.79,126.66,104.901389495,189673478,0.0,1.0
2011-11-14,126.19,127.45,124.92,125.46,103.90753455,158964273,0.0,1.0
2011-11-15,125.17,126.75,124.72,126.08,104.421026272,184179838,0.0,1.0
2011-11-16,124.81,126.34,123.9,124.08,102.764601362,234773689,0.0,1.0
2011-11-17,123.85,124.16,121.23,122.11,101.133022827,330058092,0.0,1.0
2011-11-18,122.5,122.75,121.47,121.98,101.025355208,215045815,0.0,1.0
2011-11-21,120.2,120.35,118.65,119.66,99.1039023133,228483956,0.0,1.0
2011-11-22,119.4,120.1,118.52,119.19,98.7146424596,215981643,0.0,1.0
2011-11-23,118.07,119.19,116.56,116.56,96.5364437041,223964369,0.0,1.0
2011-11-25,116.38,117.7,116.2,116.34,96.3542369641,99556980,0.0,1.0
2011-11-28,119.54,120.18,118.82,119.71,99.145312936,209775055,0.0,1.0
2011-11-29,120.05,121.0,119.61,120.05,99.4269051705,198727310,0.0,1.0
2011-11-30,123.49,125.22,120.0,124.99,103.518274696,322365596,0.0,1.0
2011-12-01,124.85,125.64,124.43,124.97,103.501710447,176496621,0.0,1.0
2011-12-02,126.12,126.5,124.78,124.86,103.410607077,220768750,0.0,1.0
2011-12-05,126.84,127.18,125.44,126.22,104.536976015,224770475,0.0,1.0
2011-12-06,126.21,127.11,125.76,126.26,104.570104513,178219945,0.0,1.0
2011-12-07,125.84,127.26,124.97,126.73,104.959364367,236861816,0.0,1.0
2011-12-08,125.9,126.18,123.65,123.95,102.656933743,240131025,0.0,1.0
2011-12-09,124.51,126.37,124.4,126.05,104.396179898,208829481,0.0,1.0
2011-12-12,124.95,124.97,123.16,124.21,102.872268982,214953180,0.0,1.0
2011-12-13,124.86,125.57,122.45,123.05,101.911542534,244217330,0.0,1.0
2011-12-14,122.56,123.03,121.47,121.74,100.826584219,237725027,0.0,1.0
2011-12-15,123.03,123.2,121.99,122.18,101.190997699,198553939,0.0,1.0
2011-12-16,122.23,122.95,121.3,121.59,101.340183608,219592687,0.7701,1.0
2011-12-19,122.06,122.32,120.03,120.29,100.256687937,182949189,0.0,1.0
2011-12-20,122.18,124.14,120.37,123.93,103.290475817,224583759,0.0,1.0
2011-12-21,123.93,124.36,122.75,124.17,103.490505787,193887149,0.0,1.0
2011-12-22,124.63,125.4,124.23,125.27,104.407309817,119059500,0.0,1.0
2011-12-23,125.67,126.43,125.41,126.39,105.34078301,91800080,0.0,1.0
2011-12-27,126.17,126.82,126.06,126.49,105.424128831,85494893,0.0,1.0
2011-12-28,126.51,126.53,124.73,124.83,104.040588205,118365897,0.0,1.0
2011-12-29,125.24,126.25,124.86,126.12,105.115749294,123033349,0.0,1.0
2011-12-30,126.02,126.33,125.5,125.5,104.599005205,95272998,0.0,1.0
2012-01-03,127.76,128.38,127.43,127.5,106.265921622,193309527,0.0,1.0
2012-01-04,127.2,127.81,126.71,127.7,106.432613264,126705865,0.0,1.0
2012-01-05,127.01,128.23,126.43,128.04,106.715989055,173388995,0.0,1.0
2012-01-06,128.2,128.22,127.29,127.71,106.440947846,147337290,0.0,1.0
2012-01-09,128.0,128.18,127.41,128.02,106.699319891,99225199,0.0,1.0
2012-01-10,129.39,129.65,128.95,129.13,107.624458503,114679719,0.0,1.0
2012-01-11,128.73,129.37,128.52,129.2,107.682800577,111221979,0.0,1.0
2012-01-12,129.57,129.7,128.54,129.51,107.941172622,119120347,0.0,1.0
2012-01-13,128.64,129.05,127.72,128.84,107.382755622,179613047,0.0,1.0
2012-01-17,130.08,130.32,128.9,129.34,107.799484726,131927181,0.0,1.0
